date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,RSR,ALINK,GRT,ESD,ALGO,TUSD,REN,NEXO,BCHA,QTUM,RUNE,HBAR,HUSD,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,QNT,UST,SC,SNT,LSK,BAND,IOST,BAL,AMP,VGX,CAKE,CRV,RVN,MATIC,ENJ,X1INCH,FLOW,FTM,ZKS,MDX,XSUSHI,BNT,NPXS,XVS,BTMX,HOT,ICP,SHIB,KLAY,SAFEMOON,TEL,TFUEL,CHZ,HNT,STETH,MANA,FEI,ONE,AXS,XDC,KCS,TITAN,LUSD,OMI,CUSDT
2018-12-21,67937650255,NA,11380357569,14627554926,3404763308,1899793934,1837728497,2374525413,728178645,280055033,NA,2297618728,104469142,1057728023,863449627,NA,1333912303,58078443,38734709,NA,729380032,486054112,NA,NA,450465496,NA,906080283,NA,339307018,668074213,310126330,3705739,207343844,NA,299000804,NA,169520925,158311352,248191482,NA,NA,116612766,252604951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-22,69997508295,NA,12137481655,14780047340,3446690555,1911738033,1901410380,2373938353,775715534,284946253,NA,2351910374,108957073,1089171594,861994389,NA,1396919542,61207497,41954322,NA,746230905,502311846,NA,NA,462035446,NA,955527469,NA,349289876,671364943,309214629,3864515,216662115,NA,294025343,NA,181686372,158059430,257211078,NA,NA,124197023,261381134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-23,69741217417,NA,13595887732,15145652798,3464468332,1874808177,1997631552,2556251264,792514008,311690199,NA,2425398421,109641510,1146761807,879305229,NA,1393248734,60988476,37550481,NA,768904932,529160939,NA,NA,500180160,NA,1006225205,NA,358483164,665642998,326001633,3832614,218909829,NA,298792070,NA,181165989,157759200,261831442,NA,NA,126674581,268088707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-24,71137548589,NA,14583457939,16594994618,3194811505,1795953737,1982394885,2527803643,803751864,324156788,NA,2539102176,107783370,1185292600,939103272,NA,1403852883,59261043,37378914,NA,787975283,552174882,NA,NA,551686421,NA,994009209,NA,377423512,687025033,348898701,3749522,226182937,NA,298584294,NA,183511285,156867777,265902201,NA,NA,134375681,267604841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-25,66556033172,NA,13505089290,15537325695,2996171177,1638246086,1859663792,2286352110,725618989,300618183,NA,2331526162,111181784,1076264960,843500901,NA,1333092749,55320969,30996871,NA,715788368,506071537,NA,NA,500167827,NA,925785992,NA,338703095,635048440,330235572,3755858,194544849,NA,282621316,NA,169990908,156669483,242801035,NA,NA,118565851,250102945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-26,67292819465,NA,13717858346,15448432552,3077145391,1656919625,1851236647,2358484613,747270233,317624655,NA,2310919892,107654193,1068154537,823316270,NA,1362422619,55141436,31235334,NA,720992055,592202499,NA,NA,512175989,NA,925813148,NA,340619447,641379859,323432948,3788126,187091409,NA,290868131,NA,173088979,154610511,244301414,NA,NA,118948744,255300777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-27,63768757101,NA,12129493222,13917404309,2632368862,1488076181,1690851757,2104540284,690025211,285977669,NA,2116993848,96309875,957851765,741578775,NA,1231854130,53430031,27314670,NA,651681733,515784786,NA,NA,452675268,NA,884760052,NA,312408523,575180268,317777806,3876976,163349371,NA,277947392,NA,156974362,151285518,217438212,NA,NA,107904710,236793329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-28,68471837969,NA,14324511544,15373342678,3051295976,1641882041,1943259589,2397824243,786342938,308973464,NA,2325792456,104432787,1085348670,830151505,NA,1390471113,55676871,26696140,NA,715093574,565570141,NA,NA,518522039,NA,1019056535,NA,350692789,622217572,351231704,4157595,183367983,NA,286240348,NA,170606127,146538234,242824511,NA,NA,117964777,254386205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-29,66672244158,NA,14365797196,14981716068,2894826363,1568298809,1887178390,2382126415,762866028,310013434,NA,2261665627,104989447,1076193322,802611402,NA,1332915269,54618749,27929469,NA,685592694,556166967,NA,NA,518036133,NA,987615750,NA,335322452,603170551,343236124,3974888,178008219,NA,282658119,NA,166309498,148004003,230412802,NA,NA,118009445,245563215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-30,67475512827,NA,14560066114,15076740856,2869903438,1553228295,1912263648,2430234521,784234812,302665931,NA,2250048215,104525175,1122116468,806939516,NA,1329143863,54963280,29441771,NA,698091183,568817905,NA,NA,527716103,NA,1002877280,NA,332048193,619220628,347476493,4024591,180991087,NA,278470304,NA,169219891,146573176,233909929,NA,NA,120536271,238520472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-12-31,65331499158,NA,13886837730,14388351240,2649556711,1490162204,1822504811,2326269031,806342664,281040876,NA,2161590359,101305557,1064641798,771405409,NA,1254466431,53712279,29637633,NA,674947452,541060545,NA,NA,489717925,NA,991083253,NA,315126763,576915716,330600519,3923369,172311979,NA,275928512,NA,156901761,142870626,220275849,NA,NA,117306235,220157481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-01,67098634181,NA,14665318370,14880496658,2892087608,1616381095,1913387274,2413813876,794641454,288374540,NA,2221377985,104779850,1103113660,807214007,NA,1303479300,55484821,31807520,NA,692537857,560395114,NA,NA,511301111,NA,1026158621,NA,333412878,595065819,336000438,4000795,176798158,NA,281442717,NA,160462113,142588094,229862439,NA,NA,120877893,235896245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-02,68849856732,NA,16150049902,15307691624,3014732747,1664647783,2000859669,2616899859,809466354,294826017,NA,2286718690,110771092,1173420170,872187905,NA,1347509926,57809725,32357549,NA,717906996,583194524,NA,NA,524970059,NA,1097094206,NA,342252065,604254087,361862964,4066180,187817527,NA,283171751,NA,166002492,139176073,234644707,NA,NA,121425553,235776178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,66994920903,NA,15536849936,14695011676,2843455670,1555333447,1917129494,2430015632,772178241,292890866,NA,2181193935,128091007,1106608705,831627236,NA,1338612807,54624223,36489547,NA,691215796,546424216,NA,0,499150574,NA,1054090622,NA,326191639,583754024,365544044,3939450,176569460,NA,277679885,NA,161067783,132718599,224651393,NA,NA,122163947,227023505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-04,67368333500,NA,16107068093,14553198221,2832257307,1537922018,1940204515,2466477575,793315820,293434817,NA,2210639452,153011387,1135911589,845363922,NA,1432220061,54664240,37310086,NA,694238320,563663345,NA,0,496248313,NA,1048052161,NA,327191560,585099826,363017440,3972974,177931636,NA,272494770,NA,169112062,131211457,227022231,NA,NA,123077483,227317791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-05,67157570935,NA,16219974745,14493133457,2815113500,1553493902,2092365506,2446379263,793368779,293553472,NA,2185438333,138581888,1158975656,833735767,NA,1485654797,54711985,32720969,NA,689352809,551144090,NA,0,509909060,NA,1027165541,NA,325609492,581589546,370589251,3921023,182667722,NA,272996564,NA,166939507,132606089,225920130,NA,NA,122981919,226876862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-06,71206795853,NA,16442429109,15028369642,2928444441,1586212000,2354185201,2605701211,836589632,294229729,NA,2306881891,138953564,1277183981,916301118,NA,1533052180,55958841,31379187,NA,734199904,590704005,NA,0,561765113,NA,1058789309,NA,346091701,599643071,379720591,4062772,190478731,NA,274056601,NA,172018992,132866268,240682223,NA,NA,134047292,241259441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-07,70316305580,NA,15814868678,14863201414,2830470728,1558437547,2265284886,2508645599,822912212,292464195,NA,2361236045,131765950,1244393599,882076445,NA,1572854360,54851880,40926845,NA,713013313,527734652,NA,0,550617746,NA,1022211263,NA,341541524,585145475,358796725,3962193,182859134,NA,269018283,NA,168510053,130340827,231586621,NA,NA,137580126,233569353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-08,70422743854,NA,15677889902,14902699115,2842511735,1537424564,2366141319,2535297817,868514466,294627647,NA,2359368084,148469448,1258115426,887562333,NA,1755126352,55388706,36003158,NA,698952596,535588392,NA,0,596424505,NA,1009221591,NA,342680358,578840193,356292880,3981923,187067901,NA,267977607,NA,172021493,132005458,243013235,NA,NA,130512404,235316853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-09,70508733459,NA,15726845711,15130140419,2810697903,1528138561,2337068756,2639474098,868710100,301279460,NA,2371931754,140631739,1352599204,880188905,NA,1893889900,55857202,36632283,NA,734366601,535176559,NA,0,598094197,NA,1026784852,NA,341274408,582601231,358682398,3983509,233735511,NA,266854314,NA,173207299,131797197,264492240,NA,NA,130427402,234088017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-10,64288932886,NA,13416263931,13652158155,2369927478,1333024139,2030671878,2207725769,773798122,275090901,NA,2101578736,124111323,1154512658,759671153,NA,1722582542,52209739,33537501,NA,631644094,476113076,NA,0,517924325,NA,869193282,NA,310238477,507750826,318642020,3873270,193238052,NA,251103615,NA,153411385,132657226,225613575,NA,NA,113813711,213422929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-11,64443301117,NA,13306214134,13662512032,2312246613,1317511207,1938944919,2190332346,794650511,273226269,NA,2052863209,155467564,1144607284,764824281,NA,1674709540,53061200,33826415,NA,631783615,482020404,NA,0,516504205,NA,876593512,NA,318106794,524853900,317472269,3878886,207411461,NA,250754770,NA,158495713,133976728,222129977,NA,NA,114681305,217448460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-12,63994140882,NA,13143426379,13494075804,2360139637,1454135673,1942860854,2199816780,781782829,258048387,NA,2042010171,144285540,1133124203,751516993,NA,1566205165,53628197,33647518,NA,630439544,490214580,NA,0,503879545,NA,872135457,NA,317865487,516212678,316509191,3823844,200523398,NA,253082186,NA,160541923,133983809,222935969,NA,NA,114426273,214358890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-13,62106461671,NA,12199288487,13045216854,2219291825,1360198445,1820214944,2048265249,728389539,239778739,NA,1981659222,155491200,1043328640,719835397,NA,1418916138,52860908,32744580,NA,601912036,456169750,NA,0,468999891,NA,818882842,NA,300317100,493580947,308094622,3739087,186459074,NA,246733656,NA,147450975,133829058,209906510,NA,NA,106562596,207228484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-14,64789619995,NA,13471754802,13697899741,2353563604,1411712392,1942198294,2246640413,805629865,253106093,NA,2097196130,169981024,1142310312,766658180,NA,1710959699,53186363,31993483,NA,625302585,467966585,NA,0,517575816,NA,860486211,NA,319245245,522324346,337951853,3827889,198281161,NA,257213741,NA,154109966,138131373,224223809,NA,NA,114885199,214777653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-15,63477817959,NA,12739543688,13427555274,2257176864,1360428517,1891520613,2178230225,774207426,247829979,NA,2021440021,181578132,1109941703,750562256,NA,1636805583,52957050,31267995,NA,606097142,452615817,NA,0,495444729,NA,846537475,NA,306942775,505899173,310529167,3726175,191635848,NA,248720213,NA,149357270,140506943,217906652,NA,NA,113741767,208907673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
